:END_ID,:START_ID,:TYPE
Q21142162,Q18047509,encodes_GeP
Q21119703,Q17861988,encodes_GeP
Q21145431,Q18056990,encodes_GeP
Q21106944,Q18030256,encodes_GeP
Q21150590,Q18031561,encodes_GeP
Q21154832,Q17915108,encodes_GeP
Q27592261,Q17928415,encodes_GeP
Q21101486,Q18059150,encodes_GeP
Q21111230,Q18053863,encodes_GeP
Q21149418,Q18039952,encodes_GeP
Q21137170,Q20763577,encodes_GeP
Q21150540,Q18040032,encodes_GeP
Q21102621,Q18051101,encodes_GeP
Q21145175,Q18035936,encodes_GeP
Q21131413,Q18049825,encodes_GeP
Q21135658,Q20782771,encodes_GeP
Q21140630,Q18031336,encodes_GeP
Q21110920,Q18052999,encodes_GeP
Q21119544,Q18053843,encodes_GeP
Q21120611,Q18038796,encodes_GeP
Q21112081,Q18047954,encodes_GeP
Q21112911,Q14913755,encodes_GeP
Q21131011,Q18053177,encodes_GeP
Q21208005,Q18030585,encodes_GeP
Q2083074,Q18038784,encodes_GeP
Q21123165,Q18080372,encodes_GeP
Q7002766,Q18048872,encodes_GeP
Q5401858,Q18031241,encodes_GeP
Q21118811,Q18053195,encodes_GeP
Q21131454,Q18032490,encodes_GeP
Q21133589,Q18049110,encodes_GeP
Q21125111,Q18030220,encodes_GeP
Q21109399,Q18030355,encodes_GeP
Q21120192,Q18034677,encodes_GeP
Q21151931,Q18041745,encodes_GeP
Q7699501,Q18051456,encodes_GeP
Q21120240,Q18037540,encodes_GeP
Q21111883,Q18041134,encodes_GeP
Q21135655,Q18030071,encodes_GeP
Q21113458,Q18046302,encodes_GeP
Q21123639,Q18041010,encodes_GeP
Q21104822,Q18065985,encodes_GeP
Q21117526,Q18027625,encodes_GeP
Q21111617,Q18040589,encodes_GeP
Q21120125,Q18047475,encodes_GeP
Q21171798,Q18047904,encodes_GeP
Q21114694,Q18042897,encodes_GeP
Q21121530,Q18030408,encodes_GeP
Q21139300,Q18037116,encodes_GeP
Q21138791,Q18033520,encodes_GeP
Q21120828,Q18031551,encodes_GeP
Q21112379,Q18035911,encodes_GeP
Q21101024,Q18031771,encodes_GeP
Q5064097,Q14905312,encodes_GeP
Q21118941,Q18048746,encodes_GeP
Q21124967,Q18044328,encodes_GeP
Q21154929,Q18030234,encodes_GeP
Q21113852,Q18035059,encodes_GeP
Q21138334,Q18053660,encodes_GeP
Q21101793,Q18058885,encodes_GeP
Q27592062,Q18053335,encodes_GeP
Q21150569,Q18041718,encodes_GeP
Q21100874,Q18030856,encodes_GeP
Q21147419,Q18045903,encodes_GeP
Q21172360,Q18041319,encodes_GeP
Q21113252,Q18046367,encodes_GeP
Q21148799,Q18041276,encodes_GeP
Q21097173,Q18026489,encodes_GeP
Q21122540,Q18038347,encodes_GeP
Q21123693,Q18052431,encodes_GeP
Q21134761,Q18052612,encodes_GeP
Q21133573,Q18034568,encodes_GeP
Q21116904,Q18045647,encodes_GeP
Q21105349,Q18054456,encodes_GeP
Q27591366,Q18042559,encodes_GeP
Q5011187,Q18053626,encodes_GeP
Q21134235,Q18036510,encodes_GeP
Q21114507,Q18050683,encodes_GeP
Q21107287,Q18030730,encodes_GeP
Q21096441,Q18044509,encodes_GeP
Q21172587,Q18053340,encodes_GeP
Q21139422,Q20771014,encodes_GeP
Q27590939,Q18031240,encodes_GeP
Q21122231,Q18056703,encodes_GeP
Q21143037,Q18031999,encodes_GeP
Q21137898,Q18034679,encodes_GeP
Q21130805,Q18052876,encodes_GeP
Q27591939,Q18041829,encodes_GeP
Q21119884,Q18073824,encodes_GeP
Q21144794,Q18048408,encodes_GeP
Q21105813,Q18044479,encodes_GeP
Q21102422,Q18258603,encodes_GeP
Q21113219,Q18041284,encodes_GeP
Q21118955,Q18059727,encodes_GeP
Q21118460,Q18049221,encodes_GeP
Q21111803,Q18028471,encodes_GeP
Q21114441,Q18040136,encodes_GeP
Q21106247,Q18039323,encodes_GeP
Q21127407,Q18057976,encodes_GeP
Q21155687,Q18035072,encodes_GeP
Q21130758,Q18037003,encodes_GeP
Q21142483,Q18045807,encodes_GeP
Q21122372,Q17849328,encodes_GeP
Q21152333,Q18056548,encodes_GeP
Q21100652,Q17833082,encodes_GeP
Q21141610,Q18033103,encodes_GeP
Q21138864,Q18061612,encodes_GeP
Q21135773,Q18049387,encodes_GeP
Q21173935,Q17860245,encodes_GeP
Q7390849,Q17916075,encodes_GeP
Q21133145,Q18041743,encodes_GeP
Q21112697,Q14905392,encodes_GeP
Q21115748,Q18040727,encodes_GeP
Q21132610,Q18068496,encodes_GeP
Q21115809,Q18041624,encodes_GeP
Q22679878,Q18038200,encodes_GeP
Q21130466,Q18049567,encodes_GeP
Q21122732,Q18035179,encodes_GeP
Q21136585,Q18034007,encodes_GeP
Q21157551,Q18052401,encodes_GeP
Q27591483,Q17862005,encodes_GeP
Q21114158,Q18052216,encodes_GeP
Q412902,Q18029456,encodes_GeP
Q21148243,Q18065600,encodes_GeP
Q21122360,Q18033257,encodes_GeP
Q21124428,Q18053711,encodes_GeP
Q22677905,Q18080240,encodes_GeP
Q21121508,Q18026418,encodes_GeP
Q21138593,Q18044238,encodes_GeP
Q21121168,Q18036541,encodes_GeP
Q21174198,Q18033532,encodes_GeP
Q21124782,Q18048106,encodes_GeP
Q21150515,Q18031810,encodes_GeP
Q21113612,Q18037848,encodes_GeP
Q21139845,Q18041898,encodes_GeP
Q21120254,Q18048469,encodes_GeP
Q21174087,Q18052367,encodes_GeP
Q21125253,Q18060015,encodes_GeP
Q21139771,Q18039637,encodes_GeP
Q27591148,Q5009814,encodes_GeP
Q27590695,Q18048780,encodes_GeP
Q21123668,Q18034307,encodes_GeP
Q21124701,Q18052353,encodes_GeP
Q27591799,Q18047603,encodes_GeP
Q22677530,Q18045976,encodes_GeP
Q21149265,Q21180160,encodes_GeP
Q21136304,Q18045434,encodes_GeP
Q21203032,Q18053848,encodes_GeP
Q21145246,Q18056974,encodes_GeP
Q21142829,Q18041578,encodes_GeP
Q21124309,Q18039587,encodes_GeP
Q21134852,Q18067520,encodes_GeP
Q21139090,Q18055102,encodes_GeP
Q21132163,Q17915121,encodes_GeP
Q21108861,Q18080544,encodes_GeP
Q21121217,Q18034620,encodes_GeP
Q21122172,Q18048264,encodes_GeP
Q21135994,Q18041206,encodes_GeP
Q21100324,Q18053608,encodes_GeP
Q21138451,Q17854263,encodes_GeP
Q21103142,Q18048006,encodes_GeP
Q21151831,Q18037545,encodes_GeP
Q5323622,Q18036948,encodes_GeP
Q21124795,Q18037195,encodes_GeP
Q21114684,Q18054343,encodes_GeP
Q21127415,Q18045596,encodes_GeP
Q21110925,Q14820943,encodes_GeP
Q21117759,Q18032787,encodes_GeP
Q21124597,Q18048050,encodes_GeP
Q21141164,Q18053209,encodes_GeP
Q21428378,Q18039693,encodes_GeP
Q21150883,Q18036179,encodes_GeP
Q21122531,Q17859812,encodes_GeP
Q6554368,Q18068464,encodes_GeP
Q21141342,Q18030467,encodes_GeP
Q21113873,Q18030928,encodes_GeP
Q21151803,Q18027332,encodes_GeP
Q21154948,Q18037087,encodes_GeP
Q21108953,Q18051476,encodes_GeP
Q21134390,Q17914047,encodes_GeP
Q21134024,Q6336741,encodes_GeP
Q21117577,Q18041907,encodes_GeP
Q2386988,Q18036529,encodes_GeP
Q21113578,Q18068713,encodes_GeP
Q21141372,Q18028586,encodes_GeP
Q21103164,Q18047671,encodes_GeP
Q21138559,Q18050566,encodes_GeP
Q21139686,Q18043066,encodes_GeP
Q21121550,Q18075208,encodes_GeP
Q21103301,Q18068874,encodes_GeP
Q21110797,Q18033490,encodes_GeP
Q21109111,Q18067264,encodes_GeP
Q21117385,Q18029008,encodes_GeP
Q21116032,Q18052623,encodes_GeP
Q21131192,Q18053923,encodes_GeP
Q21126947,Q20970058,encodes_GeP
Q21117364,Q14916378,encodes_GeP
Q21103226,Q18041228,encodes_GeP
Q21109390,Q18060238,encodes_GeP
Q21118456,Q18036429,encodes_GeP
Q21136447,Q18059614,encodes_GeP
Q21118527,Q18037674,encodes_GeP
Q7310692,Q18053014,encodes_GeP
Q21105239,Q18041133,encodes_GeP
Q21105966,Q18057953,encodes_GeP
Q21102162,Q18033078,encodes_GeP
Q21140315,Q18054194,encodes_GeP
Q21139208,Q238509,encodes_GeP
Q21116571,Q18029978,encodes_GeP
Q21149897,Q905792,encodes_GeP
Q21126788,Q18056444,encodes_GeP
Q21121018,Q18029500,encodes_GeP
Q21113266,Q18032821,encodes_GeP
Q21154903,Q18022229,encodes_GeP
Q27591255,Q18030048,encodes_GeP
Q21123104,Q18042944,encodes_GeP
Q21137533,Q18036097,encodes_GeP
Q22677246,Q14907085,encodes_GeP
Q27591737,Q18047658,encodes_GeP
Q21108126,Q18047407,encodes_GeP
Q21150798,Q18046739,encodes_GeP
Q14916157,Q18038291,encodes_GeP
Q21141550,Q18051591,encodes_GeP
Q21134437,Q18042016,encodes_GeP
Q21124648,Q18036479,encodes_GeP
Q21109085,Q18036160,encodes_GeP
Q21150274,Q18080493,encodes_GeP
Q21149256,Q5145894,encodes_GeP
Q21113059,Q18033249,encodes_GeP
Q683602,Q18041970,encodes_GeP
Q21130956,Q18049116,encodes_GeP
Q21145931,Q18065927,encodes_GeP
Q21173812,Q18068522,encodes_GeP
Q21121121,Q18033543,encodes_GeP
Q21138805,Q18048760,encodes_GeP
Q21140285,Q18039695,encodes_GeP
Q21114707,Q18027353,encodes_GeP
Q21145430,Q18034059,encodes_GeP
Q21135860,Q18032815,encodes_GeP
Q27591117,Q18033859,encodes_GeP
Q27592463,Q18030627,encodes_GeP
Q1085773,Q18031017,encodes_GeP
Q21207623,Q14911988,encodes_GeP
Q21116618,Q18040603,encodes_GeP
Q21107078,Q26244783,encodes_GeP
Q21140376,Q18264467,encodes_GeP
Q21113244,Q18027035,encodes_GeP
Q6449560,Q18031072,encodes_GeP
Q21100870,Q18053819,encodes_GeP
Q21144038,Q18047374,encodes_GeP
Q21133858,Q18052807,encodes_GeP
Q21121483,Q18051912,encodes_GeP
Q21111771,Q18030093,encodes_GeP
Q5521730,Q18049072,encodes_GeP
Q21119107,Q18030725,encodes_GeP
Q21118203,Q18042024,encodes_GeP
Q21121693,Q18037774,encodes_GeP
Q21117998,Q18054027,encodes_GeP
Q21136469,Q18059902,encodes_GeP
Q21137535,Q18048419,encodes_GeP
Q21119334,Q14916248,encodes_GeP
Q21137128,Q14912209,encodes_GeP
Q21097240,Q18059385,encodes_GeP
Q21119381,Q18033213,encodes_GeP
Q21141029,Q18057572,encodes_GeP
Q21111786,Q18053056,encodes_GeP
Q21134665,Q18032595,encodes_GeP
Q21141366,Q18059900,encodes_GeP
Q21138166,Q18080497,encodes_GeP
Q21110312,Q18050951,encodes_GeP
Q27591153,Q17856788,encodes_GeP
Q2045854,Q18049572,encodes_GeP
Q21127012,Q18040137,encodes_GeP
Q21096456,Q18248414,encodes_GeP
Q27591771,Q18034650,encodes_GeP
Q21125192,Q18042871,encodes_GeP
Q21139568,Q18031225,encodes_GeP
Q22676641,Q18030638,encodes_GeP
Q21201768,Q18041572,encodes_GeP
Q21171615,Q18030548,encodes_GeP
Q21132895,Q18042142,encodes_GeP
Q21148592,Q18034566,encodes_GeP
Q21124087,Q18029764,encodes_GeP
Q21130400,Q17914044,encodes_GeP
Q21125055,Q18042947,encodes_GeP
Q21139160,Q14916427,encodes_GeP
Q21121107,Q18080605,encodes_GeP
Q21125494,Q18037176,encodes_GeP
Q21124582,Q18036049,encodes_GeP
Q21124669,Q18047529,encodes_GeP
Q27591701,Q18046217,encodes_GeP
Q21135926,Q18037010,encodes_GeP
Q21145136,Q18058344,encodes_GeP
Q21149754,Q18062512,encodes_GeP
Q21107713,Q18047339,encodes_GeP
Q22678719,Q18031835,encodes_GeP
Q27590973,Q18060996,encodes_GeP
Q3054016,Q18042108,encodes_GeP
Q27590703,Q18031626,encodes_GeP
Q21117733,Q18048625,encodes_GeP
Q21132565,Q18045542,encodes_GeP
Q21121177,Q18036629,encodes_GeP
Q27590581,Q18052848,encodes_GeP
Q21139586,Q18040074,encodes_GeP
Q21152262,Q18031378,encodes_GeP
Q21120544,Q18053859,encodes_GeP
Q21135047,Q18051001,encodes_GeP
Q21147690,Q18050695,encodes_GeP
Q27591359,Q18042541,encodes_GeP
Q21173221,Q20768434,encodes_GeP
Q21136826,Q18026487,encodes_GeP
Q21150525,Q18043027,encodes_GeP
Q21133422,Q18049847,encodes_GeP
Q21120822,Q18037073,encodes_GeP
Q21138503,Q18053342,encodes_GeP
Q21120428,Q18035420,encodes_GeP
Q21137538,Q18032766,encodes_GeP
Q21110242,Q18056120,encodes_GeP
Q21137524,Q18045458,encodes_GeP
Q22676920,Q18047336,encodes_GeP
Q21139871,Q18047718,encodes_GeP
Q21131483,Q18042091,encodes_GeP
Q21101441,Q18057743,encodes_GeP
Q21106734,Q18055453,encodes_GeP
Q21108660,Q15315271,encodes_GeP
Q27592693,Q18028678,encodes_GeP
Q21124458,Q18049171,encodes_GeP
Q6708270,Q18053337,encodes_GeP
Q21174398,Q18026434,encodes_GeP
Q21125290,Q18038779,encodes_GeP
Q21110577,Q18034891,encodes_GeP
Q21104742,Q18048690,encodes_GeP
Q21105502,Q18039979,encodes_GeP
Q21124151,Q14865761,encodes_GeP
Q27591994,Q20771632,encodes_GeP
Q21124195,Q18053210,encodes_GeP
Q21172800,Q18040145,encodes_GeP
Q21105608,Q18032083,encodes_GeP
Q21150513,Q18056787,encodes_GeP
Q22677353,Q18036475,encodes_GeP
Q21134642,Q18051871,encodes_GeP
Q4734939,Q18301055,encodes_GeP
Q21113361,Q18031499,encodes_GeP
Q21133387,Q18059089,encodes_GeP
Q410798,Q18032200,encodes_GeP
Q21151823,Q18027557,encodes_GeP
Q21117471,Q18045557,encodes_GeP
Q21157944,Q18057122,encodes_GeP
Q21119547,Q17828822,encodes_GeP
Q21107956,Q18041557,encodes_GeP
Q21121089,Q18032967,encodes_GeP
Q21113890,Q18040385,encodes_GeP
Q21114531,Q18032655,encodes_GeP
Q21135439,Q17855536,encodes_GeP
Q21114050,Q18042860,encodes_GeP
Q21100846,Q18035409,encodes_GeP
Q21113243,Q18053918,encodes_GeP
Q21135162,Q18037024,encodes_GeP
Q21110628,Q18036173,encodes_GeP
Q21119400,Q18037890,encodes_GeP
Q21114892,Q17912672,encodes_GeP
Q21119025,Q18052235,encodes_GeP
Q21123028,Q18030332,encodes_GeP
Q21149643,Q18044822,encodes_GeP
Q21127386,Q20970070,encodes_GeP
Q292982,Q18046576,encodes_GeP
Q21108690,Q18049971,encodes_GeP
Q21117992,Q18035731,encodes_GeP
Q27590925,Q15311673,encodes_GeP
Q21130677,Q18040957,encodes_GeP
Q21140166,Q18080674,encodes_GeP
Q21107416,Q18031129,encodes_GeP
Q21120642,Q18029876,encodes_GeP
Q21131357,Q18049942,encodes_GeP
Q21202213,Q18052881,encodes_GeP
Q21136692,Q18026432,encodes_GeP
Q21135614,Q18038244,encodes_GeP
Q4953612,Q18046615,encodes_GeP
Q21113444,Q18056488,encodes_GeP
Q21145533,Q18042003,encodes_GeP
Q27592558,Q18050816,encodes_GeP
Q21122794,Q18046414,encodes_GeP
Q21112895,Q18032782,encodes_GeP
Q21126337,Q18057277,encodes_GeP
Q21122843,Q18040502,encodes_GeP
Q21096408,Q18041996,encodes_GeP
Q21105627,Q18057990,encodes_GeP
Q21120815,Q18035479,encodes_GeP
Q21140629,Q18041373,encodes_GeP
Q422831,Q17832144,encodes_GeP
Q21145901,Q18048641,encodes_GeP
Q21126130,Q18032050,encodes_GeP
Q21112082,Q18034358,encodes_GeP
Q21114879,Q18028869,encodes_GeP
Q21110183,Q18058088,encodes_GeP
Q27592499,Q18080607,encodes_GeP
Q21113253,Q18051804,encodes_GeP
Q27592530,Q18054148,encodes_GeP
Q21113814,Q18057876,encodes_GeP
Q27591446,Q18037865,encodes_GeP
Q27592502,Q18052862,encodes_GeP
Q27592311,Q18055407,encodes_GeP
Q21136443,Q18031739,encodes_GeP
Q21121391,Q17708692,encodes_GeP
Q21114595,Q18047108,encodes_GeP
Q21137345,Q18055419,encodes_GeP
Q21140273,Q14881255,encodes_GeP
Q21148828,Q18055449,encodes_GeP
Q21136462,Q18046113,encodes_GeP
Q21140691,Q18032771,encodes_GeP
Q27591366,Q20763106,encodes_GeP
Q7135735,Q18031412,encodes_GeP
Q21114894,Q18029708,encodes_GeP
Q21131529,Q18032517,encodes_GeP
Q21110475,Q18031559,encodes_GeP
Q21150051,Q18037170,encodes_GeP
Q21100495,Q18032788,encodes_GeP
Q21114001,Q18036976,encodes_GeP
Q21137511,Q18041770,encodes_GeP
Q21151393,Q18032643,encodes_GeP
Q21124552,Q18055420,encodes_GeP
Q21123562,Q18047259,encodes_GeP
Q21140724,Q18034107,encodes_GeP
Q27591879,Q18037815,encodes_GeP
Q21097174,Q18059113,encodes_GeP
Q21149091,Q18035038,encodes_GeP
Q21133166,Q18039042,encodes_GeP
Q22678719,Q18047418,encodes_GeP
Q21132586,Q18041623,encodes_GeP
Q21140282,Q18031351,encodes_GeP
Q21122392,Q18031850,encodes_GeP
Q21101260,Q18053134,encodes_GeP
Q21133720,Q18045475,encodes_GeP
Q22679758,Q18048593,encodes_GeP
Q21117262,Q18028163,encodes_GeP
Q21107279,Q18042192,encodes_GeP
Q21103204,Q18041431,encodes_GeP
Q21116593,Q18040322,encodes_GeP
Q21138578,Q18040966,encodes_GeP
Q21114803,Q18037124,encodes_GeP
Q21108038,Q18035473,encodes_GeP
Q21138989,Q18037289,encodes_GeP
Q21122897,Q18055305,encodes_GeP
Q21107952,Q18053834,encodes_GeP
Q21115213,Q18065624,encodes_GeP
Q21143843,Q18052507,encodes_GeP
Q21151435,Q18026799,encodes_GeP
Q21103106,Q20771026,encodes_GeP
Q21144816,Q18047121,encodes_GeP
Q21133838,Q18033491,encodes_GeP
Q21172588,Q18046647,encodes_GeP
Q21134475,Q18033409,encodes_GeP
Q21137895,Q18053518,encodes_GeP
Q21138249,Q18047742,encodes_GeP
Q21138007,Q18030099,encodes_GeP
Q5514350,Q18048676,encodes_GeP
Q21110588,Q17917469,encodes_GeP
Q21151203,Q18032349,encodes_GeP
Q21110273,Q18030485,encodes_GeP
Q21132820,Q18032108,encodes_GeP
Q21141764,Q18037557,encodes_GeP
Q21208106,Q18047021,encodes_GeP
Q21172251,Q18049616,encodes_GeP
Q21111181,Q18033777,encodes_GeP
Q21139298,Q18040657,encodes_GeP
Q21135198,Q18035130,encodes_GeP
Q21105475,Q17916684,encodes_GeP
Q21133348,Q18051796,encodes_GeP
Q4036865,Q18056098,encodes_GeP
Q21139914,Q18050291,encodes_GeP
Q21112077,Q18025166,encodes_GeP
Q21133312,Q18053090,encodes_GeP
Q21124809,Q18052321,encodes_GeP
Q21136726,Q18034310,encodes_GeP
Q21101979,Q18049180,encodes_GeP
Q21139956,Q18058422,encodes_GeP
Q21106381,Q18030192,encodes_GeP
Q21149259,Q14907337,encodes_GeP
Q21104863,Q17854122,encodes_GeP
Q21173781,Q18050838,encodes_GeP
Q21135796,Q18053532,encodes_GeP
Q21110650,Q18051705,encodes_GeP
Q21116422,Q18247695,encodes_GeP
Q21121669,Q18055125,encodes_GeP
Q21127020,Q18080759,encodes_GeP
Q21118191,Q18065835,encodes_GeP
Q27592016,Q18068678,encodes_GeP
Q21110483,Q18029879,encodes_GeP
Q21102159,Q18034305,encodes_GeP
Q21142173,Q18034591,encodes_GeP
Q21135878,Q18035023,encodes_GeP
Q21109138,Q18050943,encodes_GeP
Q21141854,Q18043132,encodes_GeP
Q21124183,Q18030731,encodes_GeP
Q21132118,Q18048867,encodes_GeP
Q21144113,Q18049555,encodes_GeP
Q21108315,Q18037541,encodes_GeP
Q21107973,Q18031301,encodes_GeP
Q21149684,Q18069344,encodes_GeP
Q21134245,Q18047904,encodes_GeP
Q21149618,Q18046056,encodes_GeP
Q21136900,Q18029038,encodes_GeP
Q21136123,Q18051834,encodes_GeP
Q21126853,Q18050462,encodes_GeP
Q21159785,Q18027554,encodes_GeP
Q21123086,Q18057574,encodes_GeP
Q22676641,Q18050657,encodes_GeP
Q27591627,Q18040998,encodes_GeP
Q21114417,Q18057727,encodes_GeP
Q21110590,Q18040723,encodes_GeP
Q22678398,Q18046338,encodes_GeP
Q21149943,Q18033184,encodes_GeP
Q21104689,Q18046761,encodes_GeP
Q21118607,Q15314615,encodes_GeP
Q21118090,Q18026920,encodes_GeP
Q21135382,Q18054916,encodes_GeP
Q21124188,Q18032621,encodes_GeP
Q21122920,Q18041467,encodes_GeP
Q21139110,Q18059227,encodes_GeP
Q21147843,Q17928333,encodes_GeP
Q4897285,Q18060570,encodes_GeP
Q21117358,Q18039813,encodes_GeP
Q21137509,Q18034525,encodes_GeP
Q21120200,Q18026670,encodes_GeP
Q21141265,Q18045808,encodes_GeP
Q21114472,Q18053922,encodes_GeP
Q21135777,Q18069046,encodes_GeP
Q21119134,Q17907846,encodes_GeP
Q21149695,Q18035009,encodes_GeP
Q21109134,Q20970141,encodes_GeP
Q27591788,Q18035614,encodes_GeP
Q21141127,Q18036642,encodes_GeP
Q21124377,Q18037131,encodes_GeP
Q21122145,Q14904927,encodes_GeP
Q21139858,Q17825468,encodes_GeP
Q21127121,Q17928742,encodes_GeP
Q21172859,Q18053238,encodes_GeP
Q21124728,Q18052199,encodes_GeP
Q21112778,Q18052497,encodes_GeP
Q21124462,Q18038771,encodes_GeP
Q21139808,Q18032736,encodes_GeP
Q21130066,Q18055523,encodes_GeP
Q409166,Q17861475,encodes_GeP
Q21149111,Q18046368,encodes_GeP
Q21140458,Q18053091,encodes_GeP
Q21110138,Q18031931,encodes_GeP
Q21150876,Q18036535,encodes_GeP
Q21114118,Q14912954,encodes_GeP
Q21131343,Q18037129,encodes_GeP
Q21121191,Q18050879,encodes_GeP
Q21118914,Q18059286,encodes_GeP
Q21119949,Q18049739,encodes_GeP
Q21132513,Q18031705,encodes_GeP
Q21142505,Q18046600,encodes_GeP
Q27591730,Q18028009,encodes_GeP
Q21135800,Q20969931,encodes_GeP
Q21121044,Q18047652,encodes_GeP
Q22679799,Q18031697,encodes_GeP
Q5323620,Q18040207,encodes_GeP
Q21149010,Q18041018,encodes_GeP
Q21141624,Q14907885,encodes_GeP
Q21110287,Q17836876,encodes_GeP
Q21150391,Q18043185,encodes_GeP
Q21175116,Q17928227,encodes_GeP
Q21106518,Q18047654,encodes_GeP
Q7391112,Q18044270,encodes_GeP
Q21150323,Q18045636,encodes_GeP
Q21207817,Q18035301,encodes_GeP
Q21130971,Q18040297,encodes_GeP
Q21118727,Q18058402,encodes_GeP
Q21202979,Q18048595,encodes_GeP
Q21116094,Q18032609,encodes_GeP
Q21124390,Q18037280,encodes_GeP
Q21108016,Q18039721,encodes_GeP
Q21118970,Q18039539,encodes_GeP
Q21130917,Q18048142,encodes_GeP
Q21207789,Q18035121,encodes_GeP
Q21112584,Q18030649,encodes_GeP
Q21123431,Q18054911,encodes_GeP
Q21141724,Q18039960,encodes_GeP
Q21109127,Q14881694,encodes_GeP
Q21172556,Q18054019,encodes_GeP
Q27591813,Q18053420,encodes_GeP
Q21122403,Q18045478,encodes_GeP
Q21121576,Q14888283,encodes_GeP
Q21118637,Q18037838,encodes_GeP
Q21136752,Q18041101,encodes_GeP
Q21100422,Q18035031,encodes_GeP
Q21110212,Q18054266,encodes_GeP
Q4822491,Q14913011,encodes_GeP
Q21173249,Q18034054,encodes_GeP
Q21135202,Q18042954,encodes_GeP
Q21106961,Q18048019,encodes_GeP
Q21151122,Q14875834,encodes_GeP
Q21123892,Q18041365,encodes_GeP
Q21148227,Q18029706,encodes_GeP
Q21105362,Q14878211,encodes_GeP
Q21118037,Q18031844,encodes_GeP
Q21116008,Q18069568,encodes_GeP
Q27592456,Q17915072,encodes_GeP
Q21122527,Q18053471,encodes_GeP
Q21125759,Q18056178,encodes_GeP
Q21118100,Q17679920,encodes_GeP
Q21140201,Q18053464,encodes_GeP
Q21120565,Q18075270,encodes_GeP
Q21109910,Q18068327,encodes_GeP
Q21140399,Q18057274,encodes_GeP
Q21102348,Q18061225,encodes_GeP
Q21104960,Q17916110,encodes_GeP
Q21149859,Q14902030,encodes_GeP
Q21105697,Q18039730,encodes_GeP
Q21134315,Q18049602,encodes_GeP
Q21123808,Q18046303,encodes_GeP
Q21106354,Q18040927,encodes_GeP
Q21116285,Q18036989,encodes_GeP
Q21130760,Q18046351,encodes_GeP
Q21110792,Q18040326,encodes_GeP
Q21105956,Q18034577,encodes_GeP
Q21110746,Q18038777,encodes_GeP
Q22677759,Q18046292,encodes_GeP
Q21109230,Q18030804,encodes_GeP
Q21134248,Q18036547,encodes_GeP
Q21105453,Q18046818,encodes_GeP
Q21111810,Q18040082,encodes_GeP
Q21100394,Q18039889,encodes_GeP
Q21125103,Q18041513,encodes_GeP
Q21100841,Q18054029,encodes_GeP
Q21138263,Q18036492,encodes_GeP
Q21108632,Q18039691,encodes_GeP
Q21120121,Q18050659,encodes_GeP
Q21103265,Q18041377,encodes_GeP
Q21111208,Q18043192,encodes_GeP
Q21120713,Q18045696,encodes_GeP
Q8083989,Q18042535,encodes_GeP
Q21141263,Q18052176,encodes_GeP
Q27590844,Q18051986,encodes_GeP
Q14906151,Q18040085,encodes_GeP
Q21113120,Q18054167,encodes_GeP
Q21151248,Q18041285,encodes_GeP
Q21174364,Q18046386,encodes_GeP
Q21108845,Q18052891,encodes_GeP
Q27591830,Q18052984,encodes_GeP
Q21120909,Q18063377,encodes_GeP
Q21122656,Q18053465,encodes_GeP
Q21130592,Q18048075,encodes_GeP
Q21174464,Q18040526,encodes_GeP
Q27591758,Q18068897,encodes_GeP
Q21119530,Q18075223,encodes_GeP
Q21114072,Q14904860,encodes_GeP
Q21140199,Q18059200,encodes_GeP
Q21110682,Q18041458,encodes_GeP
Q21115720,Q18032879,encodes_GeP
Q21139670,Q18032299,encodes_GeP
Q21104892,Q18048627,encodes_GeP
Q21108980,Q18054575,encodes_GeP
Q21137395,Q18034537,encodes_GeP
Q21105578,Q18032034,encodes_GeP
Q27591798,Q18048462,encodes_GeP
Q21120789,Q18055746,encodes_GeP
Q21130453,Q18041372,encodes_GeP
Q21105543,Q7394760,encodes_GeP
Q21111836,Q14864353,encodes_GeP
Q21172271,Q18050443,encodes_GeP
Q92594,Q18034985,encodes_GeP
Q21109137,Q18044644,encodes_GeP
Q21133866,Q18033803,encodes_GeP
Q21114461,Q14904883,encodes_GeP
Q21106682,Q18034927,encodes_GeP
Q21120457,Q18039832,encodes_GeP
Q21149425,Q18045828,encodes_GeP
Q21125584,Q18051390,encodes_GeP
Q21110979,Q18030814,encodes_GeP
Q21117078,Q18058955,encodes_GeP
Q21118219,Q18030839,encodes_GeP
Q21121041,Q18048044,encodes_GeP
Q21174369,Q18030017,encodes_GeP
Q21118872,Q18040601,encodes_GeP
Q21147892,Q18026470,encodes_GeP
Q21139159,Q18047476,encodes_GeP
Q21111806,Q18063342,encodes_GeP
Q21108586,Q18041464,encodes_GeP
Q21149740,Q18049348,encodes_GeP
Q21113408,Q18033207,encodes_GeP
Q21133107,Q18045492,encodes_GeP
Q21115280,Q18041768,encodes_GeP
Q21118529,Q18031322,encodes_GeP
Q27591365,Q18035402,encodes_GeP
Q27592330,Q18048715,encodes_GeP
Q21121657,Q18031691,encodes_GeP
Q21121670,Q18041495,encodes_GeP
Q21113466,Q18043070,encodes_GeP
Q7394879,Q18065861,encodes_GeP
Q21126875,Q18061091,encodes_GeP
Q27590663,Q18047190,encodes_GeP
Q22678818,Q18056389,encodes_GeP
Q21111354,Q18042772,encodes_GeP
Q21119626,Q18045686,encodes_GeP
Q21135373,Q18048252,encodes_GeP
Q21131670,Q18031058,encodes_GeP
