:END_ID,:START_ID,:TYPE
Q21110628,Q17929016,encodes_GeP
Q21105217,Q18047161,encodes_GeP
Q21138078,Q18049986,encodes_GeP
Q21130768,Q14864397,encodes_GeP
Q21118536,Q18045726,encodes_GeP
Q27592656,Q18051485,encodes_GeP
Q21141122,Q18031766,encodes_GeP
Q21107549,Q18035884,encodes_GeP
Q21125517,Q18030636,encodes_GeP
Q21136265,Q18041934,encodes_GeP
Q21126013,Q18035981,encodes_GeP
Q21151074,Q18031879,encodes_GeP
Q21116356,Q18030543,encodes_GeP
Q21097467,Q18049175,encodes_GeP
Q21102548,Q18040730,encodes_GeP
Q21171707,Q18056522,encodes_GeP
Q21104853,Q18051390,encodes_GeP
Q21108391,Q18046108,encodes_GeP
Q21114511,Q18047651,encodes_GeP
Q21107993,Q18056830,encodes_GeP
Q21136571,Q18032648,encodes_GeP
Q21121165,Q18055894,encodes_GeP
Q21124170,Q18046673,encodes_GeP
Q21109790,Q18052414,encodes_GeP
Q21134370,Q14906978,encodes_GeP
Q21117386,Q18043078,encodes_GeP
Q21120769,Q18027905,encodes_GeP
Q21100488,Q18045819,encodes_GeP
Q27592530,Q18044998,encodes_GeP
Q5005868,Q18036707,encodes_GeP
Q4042017,Q18032301,encodes_GeP
Q21136626,Q18041774,encodes_GeP
Q21143141,Q18036130,encodes_GeP
Q21137240,Q18055423,encodes_GeP
Q21150475,Q17917753,encodes_GeP
Q227241,Q18039845,encodes_GeP
Q21108834,Q18033346,encodes_GeP
Q21108940,Q18040101,encodes_GeP
Q21106084,Q18046194,encodes_GeP
Q21174141,Q18031058,encodes_GeP
Q21117530,Q18034529,encodes_GeP
Q21141565,Q18056603,encodes_GeP
Q6917579,Q18041767,encodes_GeP
Q21101489,Q18031050,encodes_GeP
Q21147970,Q18031936,encodes_GeP
Q21133426,Q18043075,encodes_GeP
Q21106849,Q18037554,encodes_GeP
Q21174405,Q1242607,encodes_GeP
Q21114784,Q14914591,encodes_GeP
Q16252570,Q18045191,encodes_GeP
Q21115884,Q18053554,encodes_GeP
Q21112716,Q18033383,encodes_GeP
Q21114297,Q17928744,encodes_GeP
Q21126314,Q18040165,encodes_GeP
Q21117577,Q18050812,encodes_GeP
Q21123393,Q14914537,encodes_GeP
Q27591654,Q18032887,encodes_GeP
Q420012,Q18040035,encodes_GeP
Q21122899,Q18049769,encodes_GeP
Q21135033,Q18039802,encodes_GeP
Q21135992,Q18035028,encodes_GeP
Q21126882,Q18032090,encodes_GeP
Q21111007,Q18026530,encodes_GeP
Q21123703,Q18053907,encodes_GeP
Q21207336,Q18049592,encodes_GeP
Q21152127,Q18027864,encodes_GeP
Q21135881,Q18037811,encodes_GeP
Q21137383,Q18054214,encodes_GeP
Q418404,Q17927359,encodes_GeP
Q21122333,Q18047899,encodes_GeP
Q21135753,Q18053381,encodes_GeP
Q21111108,Q18055142,encodes_GeP
Q21136891,Q18041512,encodes_GeP
Q21121629,Q18053581,encodes_GeP
Q21119694,Q18039728,encodes_GeP
Q21120213,Q18049177,encodes_GeP
Q27592609,Q18033987,encodes_GeP
Q21142355,Q18058783,encodes_GeP
Q21140577,Q18052846,encodes_GeP
Q27592363,Q20771631,encodes_GeP
Q27592046,Q15318896,encodes_GeP
Q21120280,Q18030839,encodes_GeP
Q21117905,Q18054242,encodes_GeP
Q21130042,Q18033833,encodes_GeP
Q21113215,Q18068757,encodes_GeP
Q21104746,Q20970162,encodes_GeP
Q21173279,Q18041604,encodes_GeP
Q21148698,Q17927811,encodes_GeP
Q21109382,Q18053790,encodes_GeP
Q21134212,Q18034056,encodes_GeP
Q21125281,Q18031703,encodes_GeP
Q21119592,Q17862149,encodes_GeP
Q21118253,Q18047699,encodes_GeP
Q21134666,Q18037706,encodes_GeP
Q21134203,Q18054048,encodes_GeP
Q21118760,Q17909143,encodes_GeP
Q21107267,Q18028751,encodes_GeP
Q21149290,Q18026364,encodes_GeP
Q21119881,Q18046377,encodes_GeP
Q21137897,Q18054396,encodes_GeP
Q21139144,Q18032676,encodes_GeP
Q21149774,Q18030405,encodes_GeP
Q21137479,Q18032047,encodes_GeP
Q21120875,Q18065825,encodes_GeP
Q21101443,Q18048907,encodes_GeP
Q21116035,Q18045072,encodes_GeP
Q21141124,Q18061346,encodes_GeP
Q21174847,Q18055634,encodes_GeP
Q21102513,Q18052532,encodes_GeP
Q27590939,Q18041976,encodes_GeP
Q21126098,Q18046047,encodes_GeP
Q21122568,Q18061011,encodes_GeP
Q21124395,Q7761386,encodes_GeP
Q21114112,Q18037094,encodes_GeP
Q21130695,Q18034019,encodes_GeP
Q21109976,Q18031208,encodes_GeP
Q21123720,Q18032894,encodes_GeP
Q21123916,Q18031819,encodes_GeP
Q21122169,Q14913269,encodes_GeP
Q21112141,Q18043159,encodes_GeP
Q21126127,Q18040719,encodes_GeP
Q21142427,Q18055597,encodes_GeP
Q21113352,Q18050179,encodes_GeP
Q27590826,Q18043005,encodes_GeP
Q21114071,Q18053232,encodes_GeP
Q21143315,Q18035345,encodes_GeP
Q21202234,Q18032260,encodes_GeP
Q21124152,Q18047106,encodes_GeP
Q21119184,Q18035009,encodes_GeP
Q27590583,Q20970174,encodes_GeP
Q21109101,Q18036542,encodes_GeP
Q21119246,Q2338200,encodes_GeP
Q21106586,Q18032496,encodes_GeP
Q21121358,Q14905256,encodes_GeP
Q21117462,Q18053746,encodes_GeP
Q21113612,Q18029948,encodes_GeP
Q21154133,Q18047216,encodes_GeP
Q21207332,Q18031394,encodes_GeP
Q21108190,Q18045763,encodes_GeP
Q21141142,Q14865053,encodes_GeP
Q21139136,Q18048879,encodes_GeP
Q27591944,Q18038172,encodes_GeP
Q21112441,Q17861828,encodes_GeP
Q21120951,Q18046192,encodes_GeP
Q21103322,Q18032054,encodes_GeP
Q21127233,Q18046752,encodes_GeP
Q21207413,Q18048092,encodes_GeP
Q21101605,Q18053270,encodes_GeP
Q21117616,Q18066359,encodes_GeP
Q21149118,Q17927124,encodes_GeP
Q21108098,Q18048736,encodes_GeP
Q21110651,Q20763554,encodes_GeP
Q21107946,Q18034038,encodes_GeP
Q4650057,Q18036827,encodes_GeP
Q21143305,Q18034607,encodes_GeP
Q21147254,Q18055100,encodes_GeP
Q21124649,Q18040268,encodes_GeP
Q14891582,Q18058032,encodes_GeP
Q21135158,Q20970175,encodes_GeP
Q21108587,Q18068501,encodes_GeP
Q21137571,Q18053163,encodes_GeP
Q21145917,Q18047580,encodes_GeP
Q21119122,Q18069363,encodes_GeP
Q21122799,Q18037076,encodes_GeP
Q21137041,Q18046709,encodes_GeP
Q21136509,Q14907451,encodes_GeP
Q21123831,Q18069566,encodes_GeP
Q21140691,Q18032769,encodes_GeP
Q4641656,Q18031224,encodes_GeP
Q21118812,Q18032840,encodes_GeP
Q21121045,Q18053408,encodes_GeP
Q21100901,Q18037042,encodes_GeP
Q21125590,Q18031025,encodes_GeP
Q21115783,Q18029559,encodes_GeP
Q21135968,Q18040679,encodes_GeP
Q21133342,Q4682275,encodes_GeP
Q21141348,Q18032794,encodes_GeP
Q21130743,Q18053589,encodes_GeP
Q21136752,Q18041299,encodes_GeP
Q21150232,Q18052513,encodes_GeP
Q21116585,Q18026410,encodes_GeP
Q21126767,Q18035838,encodes_GeP
Q27591348,Q18035847,encodes_GeP
Q21139966,Q14872768,encodes_GeP
Q21137416,Q18037026,encodes_GeP
Q21134645,Q18040739,encodes_GeP
Q419337,Q18063400,encodes_GeP
Q21136800,Q18030988,encodes_GeP
Q21136625,Q18037755,encodes_GeP
Q21131036,Q18041868,encodes_GeP
Q21105192,Q18068860,encodes_GeP
Q21121203,Q18054424,encodes_GeP
Q21118929,Q18050730,encodes_GeP
Q21173184,Q18041521,encodes_GeP
Q21147174,Q18041553,encodes_GeP
Q21119491,Q18050506,encodes_GeP
Q21131480,Q18047428,encodes_GeP
Q21115616,Q18058371,encodes_GeP
Q21125021,Q14890024,encodes_GeP
Q21112115,Q18075162,encodes_GeP
Q21108516,Q18034566,encodes_GeP
Q7187516,Q18063083,encodes_GeP
Q21101776,Q18063554,encodes_GeP
Q21122368,Q18047344,encodes_GeP
Q21112921,Q17859698,encodes_GeP
Q22676641,Q18035584,encodes_GeP
Q21118140,Q18065823,encodes_GeP
Q21126391,Q14905238,encodes_GeP
Q21136577,Q18067682,encodes_GeP
Q22679758,Q15311955,encodes_GeP
Q21117665,Q18036124,encodes_GeP
Q21149444,Q18029753,encodes_GeP
Q21114429,Q18046207,encodes_GeP
Q21118194,Q18039316,encodes_GeP
Q21119004,Q18055565,encodes_GeP
Q21148843,Q18032293,encodes_GeP
Q27591104,Q18035470,encodes_GeP
Q21150009,Q18052380,encodes_GeP
Q21124336,Q18028212,encodes_GeP
Q21143934,Q14913118,encodes_GeP
Q21111549,Q18028846,encodes_GeP
Q21122056,Q18035140,encodes_GeP
Q21114534,Q18035049,encodes_GeP
Q21133965,Q18040067,encodes_GeP
Q21110699,Q18046713,encodes_GeP
Q2698453,Q18253018,encodes_GeP
Q21136417,Q18036170,encodes_GeP
Q21135763,Q18037238,encodes_GeP
Q21137012,Q18049242,encodes_GeP
Q27592062,Q18051690,encodes_GeP
Q21131209,Q18045244,encodes_GeP
Q21117370,Q18053088,encodes_GeP
Q21112391,Q18042688,encodes_GeP
Q21120204,Q18030578,encodes_GeP
Q21115666,Q20969922,encodes_GeP
Q21172715,Q18051852,encodes_GeP
Q21115249,Q18045346,encodes_GeP
Q21137609,Q18048981,encodes_GeP
Q21097474,Q18054040,encodes_GeP
Q21121491,Q18046815,encodes_GeP
Q21112455,Q18040331,encodes_GeP
Q21120334,Q18038632,encodes_GeP
Q21130676,Q18028460,encodes_GeP
Q21135881,Q4650049,encodes_GeP
Q27590720,Q18045539,encodes_GeP
Q21123787,Q15325735,encodes_GeP
Q21136438,Q18051752,encodes_GeP
Q21109573,Q18048680,encodes_GeP
Q4897175,Q18044931,encodes_GeP
Q21159948,Q18040507,encodes_GeP
Q21101015,Q18065852,encodes_GeP
Q21111984,Q14864787,encodes_GeP
Q21136483,Q18035376,encodes_GeP
Q21111013,Q18035404,encodes_GeP
Q21102348,Q18049429,encodes_GeP
Q21135175,Q18034323,encodes_GeP
Q21121301,Q18032451,encodes_GeP
Q21114993,Q18057807,encodes_GeP
Q21151400,Q18041495,encodes_GeP
Q21135882,Q18047327,encodes_GeP
Q21140187,Q18026862,encodes_GeP
Q3631924,Q18053158,encodes_GeP
Q21108432,Q18030208,encodes_GeP
Q21159249,Q18052376,encodes_GeP
Q19596944,Q18059528,encodes_GeP
Q21139953,Q18032199,encodes_GeP
Q21150522,Q18028190,encodes_GeP
Q21484007,Q18047584,encodes_GeP
Q21135023,Q14820943,encodes_GeP
Q21245847,Q18057242,encodes_GeP
Q27592330,Q18038282,encodes_GeP
Q21130072,Q18031742,encodes_GeP
Q21096435,Q18049497,encodes_GeP
Q21174834,Q18034045,encodes_GeP
Q21124770,Q18055165,encodes_GeP
Q21117471,Q15316535,encodes_GeP
Q21123788,Q18068678,encodes_GeP
Q21111520,Q18041945,encodes_GeP
Q21151819,Q18031481,encodes_GeP
Q27591226,Q17847759,encodes_GeP
Q21119121,Q18039206,encodes_GeP
Q21109788,Q18034325,encodes_GeP
Q7119000,Q18041607,encodes_GeP
Q21132205,Q20768616,encodes_GeP
Q21113013,Q18054524,encodes_GeP
Q21139278,Q18057788,encodes_GeP
Q21141469,Q18039927,encodes_GeP
Q21136632,Q18051124,encodes_GeP
Q21139270,Q18068689,encodes_GeP
Q22676730,Q18035488,encodes_GeP
Q27591289,Q18028577,encodes_GeP
Q21130633,Q18053481,encodes_GeP
Q21150797,Q18040161,encodes_GeP
Q27590997,Q18038130,encodes_GeP
Q21112144,Q18041940,encodes_GeP
Q21112227,Q18040537,encodes_GeP
Q21100778,Q14907137,encodes_GeP
Q21150503,Q18056606,encodes_GeP
Q21126963,Q18054236,encodes_GeP
Q21115581,Q20786876,encodes_GeP
Q21111156,Q18036016,encodes_GeP
Q21114977,Q18056225,encodes_GeP
Q21101469,Q18039547,encodes_GeP
Q21114448,Q18075079,encodes_GeP
Q21141585,Q18053200,encodes_GeP
Q21112081,Q14914133,encodes_GeP
Q21120388,Q18048118,encodes_GeP
Q21141301,Q18068503,encodes_GeP
Q21111416,Q14912046,encodes_GeP
Q21118110,Q18047483,encodes_GeP
Q21111364,Q18038196,encodes_GeP
Q21100879,Q18044405,encodes_GeP
Q21125247,Q18069313,encodes_GeP
Q21130629,Q18036734,encodes_GeP
Q21130435,Q18041225,encodes_GeP
Q27590915,Q18042744,encodes_GeP
Q27591997,Q18045963,encodes_GeP
Q27592274,Q18033812,encodes_GeP
Q21174976,Q18042108,encodes_GeP
Q21111805,Q18047412,encodes_GeP
Q21124345,Q18049069,encodes_GeP
Q27591643,Q18056774,encodes_GeP
Q21124925,Q18031084,encodes_GeP
Q21122714,Q18053592,encodes_GeP
Q21171808,Q18040606,encodes_GeP
Q21145191,Q18040009,encodes_GeP
Q21115037,Q17910273,encodes_GeP
Q21137398,Q18045842,encodes_GeP
Q21110980,Q18030662,encodes_GeP
Q21113637,Q18036952,encodes_GeP
Q21125989,Q18056985,encodes_GeP
Q21119791,Q14865289,encodes_GeP
Q21105215,Q18036022,encodes_GeP
Q21113410,Q18030826,encodes_GeP
Q21149091,Q18034402,encodes_GeP
Q27592532,Q5513945,encodes_GeP
Q21122970,Q18055335,encodes_GeP
Q21120782,Q18028444,encodes_GeP
Q21101155,Q18028918,encodes_GeP
Q22676842,Q14882120,encodes_GeP
Q21124632,Q18031236,encodes_GeP
Q21174363,Q18057648,encodes_GeP
Q21135152,Q18036577,encodes_GeP
Q21141629,Q14860537,encodes_GeP
Q21114671,Q17709191,encodes_GeP
Q21101223,Q18068538,encodes_GeP
Q21115005,Q17910122,encodes_GeP
Q21136686,Q18053241,encodes_GeP
Q21139523,Q18046246,encodes_GeP
Q21112401,Q18035533,encodes_GeP
Q21120420,Q18038741,encodes_GeP
Q21108897,Q18034099,encodes_GeP
Q21119370,Q18036514,encodes_GeP
Q21116021,Q18046314,encodes_GeP
Q27591629,Q14864375,encodes_GeP
Q21141538,Q17927763,encodes_GeP
Q21115094,Q18047290,encodes_GeP
Q21121544,Q18037166,encodes_GeP
Q21149404,Q18037073,encodes_GeP
Q21111051,Q18052504,encodes_GeP
Q21140845,Q18040383,encodes_GeP
Q21111644,Q18054257,encodes_GeP
Q21136356,Q18045855,encodes_GeP
Q21101814,Q14864874,encodes_GeP
Q21116164,Q18047702,encodes_GeP
Q21149308,Q18048393,encodes_GeP
Q21116519,Q18051895,encodes_GeP
Q21122812,Q18046032,encodes_GeP
Q21143471,Q18033962,encodes_GeP
Q21132895,Q18048264,encodes_GeP
Q21174351,Q18058130,encodes_GeP
Q21122015,Q18039077,encodes_GeP
Q21100965,Q18061091,encodes_GeP
Q21122211,Q18030118,encodes_GeP
Q21119824,Q18039774,encodes_GeP
Q4941572,Q18033161,encodes_GeP
Q21101502,Q18030460,encodes_GeP
Q21173763,Q18036423,encodes_GeP
Q21136657,Q18030661,encodes_GeP
Q21136786,Q18036477,encodes_GeP
Q21112360,Q18052369,encodes_GeP
Q27591676,Q17861999,encodes_GeP
Q21124916,Q18035002,encodes_GeP
Q21115980,Q18042347,encodes_GeP
Q21143654,Q18030425,encodes_GeP
Q21109957,Q17914009,encodes_GeP
Q21131677,Q18025032,encodes_GeP
Q21140226,Q18041216,encodes_GeP
Q21133708,Q18043047,encodes_GeP
Q21152256,Q18048488,encodes_GeP
Q27592183,Q18053602,encodes_GeP
Q21202255,Q18052283,encodes_GeP
Q21108089,Q14864175,encodes_GeP
Q21155097,Q18055381,encodes_GeP
Q21139357,Q14885202,encodes_GeP
Q7119501,Q18035859,encodes_GeP
Q21144848,Q18048914,encodes_GeP
Q21105178,Q18045897,encodes_GeP
Q21171937,Q18033858,encodes_GeP
Q21135703,Q17816398,encodes_GeP
Q21114332,Q18068716,encodes_GeP
Q21106545,Q18038186,encodes_GeP
Q21138897,Q18035066,encodes_GeP
Q21109342,Q5198279,encodes_GeP
Q27592465,Q18039939,encodes_GeP
Q21119959,Q18036671,encodes_GeP
Q21125127,Q18043193,encodes_GeP
Q21103207,Q18031003,encodes_GeP
Q27591265,Q17708709,encodes_GeP
Q21133276,Q18047863,encodes_GeP
Q21097410,Q18056598,encodes_GeP
Q21101818,Q18035022,encodes_GeP
Q21150105,Q18066242,encodes_GeP
Q21115596,Q18055456,encodes_GeP
Q21119059,Q18049921,encodes_GeP
Q21137758,Q18037129,encodes_GeP
Q21114188,Q20771027,encodes_GeP
Q21143627,Q15311524,encodes_GeP
Q21111564,Q17855822,encodes_GeP
Q21134833,Q18036556,encodes_GeP
Q27591905,Q18046646,encodes_GeP
Q21121806,Q17816745,encodes_GeP
Q5319403,Q20763531,encodes_GeP
Q21152304,Q18047424,encodes_GeP
Q21120031,Q18052563,encodes_GeP
Q21131467,Q18069361,encodes_GeP
Q4049840,Q18054668,encodes_GeP
Q21111579,Q18036724,encodes_GeP
Q21107648,Q18044369,encodes_GeP
Q21113369,Q15333016,encodes_GeP
Q21113381,Q18038537,encodes_GeP
Q15997063,Q18049959,encodes_GeP
Q21139170,Q18049199,encodes_GeP
Q21127288,Q18042826,encodes_GeP
Q21109750,Q14906952,encodes_GeP
Q21116696,Q18031868,encodes_GeP
Q27590656,Q18036471,encodes_GeP
Q21113193,Q18047524,encodes_GeP
Q21105378,Q18033802,encodes_GeP
Q21108063,Q17927867,encodes_GeP
Q21146347,Q18051480,encodes_GeP
Q21119783,Q18040590,encodes_GeP
Q21110532,Q18034949,encodes_GeP
Q21137207,Q18048700,encodes_GeP
Q21121847,Q14877650,encodes_GeP
Q21106560,Q18250517,encodes_GeP
Q21134416,Q18051394,encodes_GeP
Q15996835,Q18048776,encodes_GeP
Q23016123,Q18059202,encodes_GeP
Q7119220,Q20763084,encodes_GeP
Q21119615,Q18058125,encodes_GeP
Q21154403,Q18053509,encodes_GeP
Q27592123,Q18058291,encodes_GeP
Q21134434,Q18052514,encodes_GeP
Q21100958,Q20767064,encodes_GeP
Q22677759,Q18038686,encodes_GeP
Q21113400,Q18051055,encodes_GeP
Q27592680,Q18063454,encodes_GeP
Q21121145,Q18046329,encodes_GeP
Q21141260,Q18035067,encodes_GeP
Q21120849,Q18048851,encodes_GeP
Q21122297,Q18032434,encodes_GeP
Q27590898,Q18046207,encodes_GeP
Q21151133,Q18052325,encodes_GeP
Q21118769,Q18029833,encodes_GeP
Q21107280,Q18035846,encodes_GeP
Q21154954,Q18036376,encodes_GeP
Q21137191,Q18068467,encodes_GeP
Q21140515,Q14907187,encodes_GeP
Q21122021,Q18057022,encodes_GeP
Q21126806,Q18041140,encodes_GeP
Q21111721,Q18043054,encodes_GeP
Q21123176,Q18052854,encodes_GeP
Q21130065,Q18035496,encodes_GeP
Q21151020,Q18034621,encodes_GeP
Q21130589,Q18040241,encodes_GeP
Q21139848,Q18042959,encodes_GeP
Q21110926,Q18049710,encodes_GeP
Q21124650,Q18034377,encodes_GeP
Q21174424,Q18035348,encodes_GeP
Q21112096,Q18046522,encodes_GeP
Q27592516,Q18042559,encodes_GeP
Q27115047,Q18030206,encodes_GeP
Q21170737,Q14902024,encodes_GeP
Q21120470,Q18032351,encodes_GeP
Q27591084,Q18049840,encodes_GeP
Q7277628,Q18049409,encodes_GeP
Q21154249,Q18045492,encodes_GeP
Q21126908,Q18032992,encodes_GeP
Q21174257,Q18030903,encodes_GeP
Q21148566,Q18041563,encodes_GeP
Q21151234,Q18036735,encodes_GeP
Q21101952,Q18047104,encodes_GeP
Q21174344,Q18035633,encodes_GeP
Q21152086,Q18053491,encodes_GeP
Q21140084,Q18053777,encodes_GeP
Q27592557,Q18028504,encodes_GeP
Q21114999,Q18048746,encodes_GeP
Q21113719,Q18051039,encodes_GeP
Q21136000,Q18045902,encodes_GeP
Q21108801,Q18030893,encodes_GeP
Q27592504,Q18060339,encodes_GeP
Q27592524,Q20970123,encodes_GeP
Q21132244,Q18036951,encodes_GeP
Q21110356,Q18046678,encodes_GeP
Q21125180,Q18063696,encodes_GeP
Q21120283,Q14907945,encodes_GeP
Q21171997,Q18039583,encodes_GeP
Q21150267,Q18031015,encodes_GeP
Q21139988,Q18024871,encodes_GeP
Q21123983,Q18048689,encodes_GeP
Q21150471,Q18029402,encodes_GeP
Q21121334,Q18040522,encodes_GeP
Q21117864,Q18075002,encodes_GeP
Q21149685,Q18068511,encodes_GeP
Q21120439,Q17856017,encodes_GeP
Q21103444,Q14907889,encodes_GeP
Q21102654,Q18030014,encodes_GeP
Q21132239,Q18050486,encodes_GeP
Q21125233,Q18041103,encodes_GeP
Q21119052,Q18046634,encodes_GeP
Q21126955,Q18053858,encodes_GeP
Q21174952,Q18053412,encodes_GeP
Q21121168,Q18047406,encodes_GeP
Q21105190,Q18049093,encodes_GeP
Q21101512,Q18033935,encodes_GeP
Q21175150,Q17928600,encodes_GeP
Q4649849,Q5470359,encodes_GeP
Q21172379,Q18055810,encodes_GeP
Q21120229,Q18052002,encodes_GeP
Q21124465,Q18046107,encodes_GeP
Q21123263,Q18040601,encodes_GeP
Q21115552,Q18047641,encodes_GeP
Q21121405,Q18048466,encodes_GeP
Q21126683,Q18057965,encodes_GeP
Q21149275,Q17911029,encodes_GeP
Q21101996,Q18053125,encodes_GeP
Q21120867,Q18052400,encodes_GeP
Q21979550,Q18056815,encodes_GeP
Q7275807,Q18061477,encodes_GeP
Q21137075,Q18040396,encodes_GeP
Q21139204,Q14880865,encodes_GeP
Q27592673,Q18035359,encodes_GeP
Q27591093,Q18065802,encodes_GeP
Q21126770,Q18030577,encodes_GeP
Q21115975,Q18057766,encodes_GeP
Q21136646,Q17855895,encodes_GeP
Q6393584,Q18063347,encodes_GeP
Q21122016,Q18042918,encodes_GeP
Q21108363,Q18040371,encodes_GeP
Q21104962,Q18069428,encodes_GeP
Q21106404,Q18047657,encodes_GeP
Q22680017,Q18052294,encodes_GeP
Q21113693,Q18062518,encodes_GeP
Q21115660,Q18037555,encodes_GeP
Q21110490,Q18031930,encodes_GeP
Q21115298,Q18031538,encodes_GeP
Q21108813,Q14906890,encodes_GeP
Q21097521,Q18065909,encodes_GeP
Q21114771,Q14914188,encodes_GeP
Q21130922,Q18033068,encodes_GeP
Q21173446,Q18036656,encodes_GeP
Q21110054,Q18031766,encodes_GeP
Q21135965,Q18047231,encodes_GeP
Q21138278,Q18056554,encodes_GeP
Q21114477,Q18025122,encodes_GeP
Q21136611,Q18029666,encodes_GeP
Q5526802,Q18065930,encodes_GeP
Q21137590,Q18038266,encodes_GeP
Q21115054,Q18049779,encodes_GeP
Q21137042,Q18049280,encodes_GeP
Q27115051,Q18054921,encodes_GeP
Q21122809,Q18031425,encodes_GeP
Q412902,Q18034013,encodes_GeP
Q21124383,Q18049938,encodes_GeP
Q21134335,Q18045426,encodes_GeP
Q21101486,Q18080412,encodes_GeP
Q21133184,Q18056526,encodes_GeP
Q21121418,Q18032696,encodes_GeP
Q21139372,Q18034653,encodes_GeP
Q21142449,Q18032094,encodes_GeP
Q21136583,Q20781917,encodes_GeP
Q21139339,Q18034858,encodes_GeP
Q21152131,Q18027910,encodes_GeP
Q21123214,Q18049332,encodes_GeP
Q21109462,Q14912030,encodes_GeP
Q21117370,Q18042971,encodes_GeP
Q21149363,Q18031792,encodes_GeP
Q21118654,Q18032311,encodes_GeP
Q21106196,Q18052226,encodes_GeP
Q21139957,Q17907813,encodes_GeP
Q21122530,Q18059235,encodes_GeP
Q21147821,Q18057576,encodes_GeP
Q21113519,Q18025452,encodes_GeP
Q21105439,Q18025951,encodes_GeP
Q21116162,Q18051840,encodes_GeP
Q21134350,Q18032088,encodes_GeP
Q21110336,Q18031346,encodes_GeP
Q21151011,Q18040549,encodes_GeP
Q21118479,Q14864369,encodes_GeP
Q21139259,Q18034887,encodes_GeP
Q21121578,Q18061268,encodes_GeP
Q21119450,Q18049154,encodes_GeP
Q21204184,Q18050462,encodes_GeP
Q27590617,Q18040267,encodes_GeP
Q21136661,Q15316744,encodes_GeP
Q21111455,Q18059127,encodes_GeP
Q21115362,Q18025755,encodes_GeP
Q27592516,Q18046559,encodes_GeP
Q21137410,Q17915689,encodes_GeP
Q21117439,Q14876614,encodes_GeP
Q21115907,Q18030235,encodes_GeP
Q21113814,Q18046292,encodes_GeP
Q21115214,Q18030768,encodes_GeP
Q21126852,Q18033932,encodes_GeP
Q21116050,Q18065999,encodes_GeP
Q21113287,Q18028894,encodes_GeP
Q21113721,Q18037869,encodes_GeP
Q21108445,Q18048606,encodes_GeP
Q27592512,Q18042976,encodes_GeP
Q21149730,Q18272739,encodes_GeP
Q21137584,Q18032311,encodes_GeP
Q21111754,Q18049127,encodes_GeP
Q21117599,Q18032594,encodes_GeP
Q27591807,Q18045667,encodes_GeP
Q21136849,Q18032915,encodes_GeP
Q21143127,Q18046586,encodes_GeP
Q21135793,Q18041442,encodes_GeP
Q21103451,Q18055746,encodes_GeP
Q21172305,Q17816452,encodes_GeP
Q21132807,Q18046172,encodes_GeP
Q21112395,Q18036400,encodes_GeP
Q21130613,Q18047970,encodes_GeP
Q21121032,Q18038675,encodes_GeP
Q21122331,Q18036181,encodes_GeP
Q21137794,Q18033211,encodes_GeP
Q21142824,Q24292611,encodes_GeP
Q21151824,Q18037874,encodes_GeP
Q21142858,Q18033843,encodes_GeP
Q21131535,Q18049196,encodes_GeP
Q21111048,Q18034305,encodes_GeP
Q21134458,Q18034614,encodes_GeP
Q4046249,Q18035357,encodes_GeP
Q21136557,Q18051192,encodes_GeP
Q21123906,Q18026920,encodes_GeP
Q27592460,Q18026914,encodes_GeP
Q21137260,Q18028999,encodes_GeP
Q21112620,Q18025336,encodes_GeP
Q21114175,Q18043118,encodes_GeP
Q408186,Q18032008,encodes_GeP
Q6719107,Q18026868,encodes_GeP
Q21130953,Q18046239,encodes_GeP
Q21174069,Q18037579,encodes_GeP
Q21149998,Q18049171,encodes_GeP
Q21147414,Q18050816,encodes_GeP
Q21140370,Q18046442,encodes_GeP
Q21116267,Q18040997,encodes_GeP
Q21204189,Q18033783,encodes_GeP
Q21146868,Q18031590,encodes_GeP
Q21101462,Q18026233,encodes_GeP
Q21108905,Q18057515,encodes_GeP
Q21132826,Q18033875,encodes_GeP
Q21100676,Q18032752,encodes_GeP
Q21136827,Q18051492,encodes_GeP
Q21124820,Q18037865,encodes_GeP
Q5572614,Q18050440,encodes_GeP
Q27591744,Q14908213,encodes_GeP
Q21132174,Q18038179,encodes_GeP
Q21117294,Q18042982,encodes_GeP
Q21136221,Q18052207,encodes_GeP
Q21117358,Q18057989,encodes_GeP
Q21143701,Q18042241,encodes_GeP
Q21110518,Q18044303,encodes_GeP
Q21121998,Q18041955,encodes_GeP
Q21105515,Q18045271,encodes_GeP
Q21134849,Q18052365,encodes_GeP
Q21112555,Q15311603,encodes_GeP
Q21133724,Q18041354,encodes_GeP
Q21116015,Q18037760,encodes_GeP
Q21109380,Q18031659,encodes_GeP
Q21133263,Q18052189,encodes_GeP
Q21137077,Q18040149,encodes_GeP
Q21117240,Q18055317,encodes_GeP
Q21100868,Q14858822,encodes_GeP
Q6393627,Q18036714,encodes_GeP
Q21133833,Q18035532,encodes_GeP
Q27592073,Q18037239,encodes_GeP
Q21135339,Q18031560,encodes_GeP
Q21148631,Q18052588,encodes_GeP
Q21109279,Q18045668,encodes_GeP
Q21133111,Q18035865,encodes_GeP
Q27591774,Q18046693,encodes_GeP
Q21102223,Q18041536,encodes_GeP
Q21133849,Q18026220,encodes_GeP
Q21116302,Q18041688,encodes_GeP
Q21126473,Q18046019,encodes_GeP
Q21113396,Q18032629,encodes_GeP
Q21114487,Q18021004,encodes_GeP
Q21119836,Q18046667,encodes_GeP
